"","Price","Regionname","CouncilArea","MonthsSince2016","BuildingAge","Landsize","BuildingArea","Lattitude","Longtitude","Type","Rooms","Distance","Bathroom","Car"
"5422",650000,7,5,19,62,697,135,-37.77396,144.77229,1,3,14.8,1,2
"5423",806000,5,14,19,49,539,134,-37.98086,145.11993,1,3,22.2,2,1
"5424",1663000,1,17,19,35,674,250,-37.77102,145.13338,1,4,12.4,3,2
"5425",1310000,1,17,19,47,706,200,-37.79561,145.16268,1,4,14.3,3,2
"5426",1530000,1,17,19,39,798,160,-37.77655,145.15387,1,3,14.3,2,2
"5427",630000,1,17,19,17,196,100,-37.80103,145.17844,2,2,16.1,1,1
"5428",1300000,1,2,19,67,615,138,-37.75825,145.05438,1,3,8.9,1,2
"5429",1260000,5,14,19,57,900,178,-38.04105,145.1216,1,5,27,6,3
"5430",655000,1,25,19,8,197,108,-37.71613,145.13939,1,3,18,1,2
"5431",435000,6,26,19,8,1192,44,-37.88306,144.9841,3,1,7.2,1,1
"5432",490000,3,29,19,5,375,155,-37.62157,145.01049,1,3,19.6,2,2
"5433",417500,3,29,19,17,157,102,-37.64827,145.05317,1,2,19.6,1,1
"5434",1398000,7,23,19,57,445,182,-37.75621,144.93401,1,3,7.5,2,1
"5435",664000,1,15,19,7,219,138,-37.8798,145.2775,2,3,24.8,2,1
"5436",790000,3,31,19,87,6367,75,-37.7967,144.98363,3,2,2.1,1,2
"5437",830000,3,31,19,6,4421,84,-37.79721,144.98073,3,2,2.1,2,1
"5438",456000,3,31,19,6,0,51,-37.79636,144.98394,3,1,2.1,1,1
"5439",565000,5,9,19,37,713,155,-38.16483,145.16383,1,3,38,1,2
"5440",810000,5,9,19,57,835,118,-38.15983,145.11351,1,3,38,1,2
"5441",749000,7,13,19,47,561,160,-37.68269,144.88601,1,4,12.9,2,2
"5442",260000,6,27,19,67,0,38,-37.8574,145.04795,3,1,7.3,1,1
"5443",330000,6,27,19,57,0,44,-37.85702,145.04801,3,1,7.3,1,1
"5444",501000,6,27,19,57,2015,77,-37.85019,145.0465,3,2,7.3,1,1
"5445",1070000,1,22,19,47,839,116,-37.89813,145.14652,1,3,16.7,2,1
"5446",700000,3,24,19,67,655,82,-37.69558,144.93223,1,4,11.2,2,1
"5447",400000,3,24,19,5,102,70,-37.71122,144.91863,2,2,11.2,1,1
"5448",675000,3,24,19,6,248,99,-37.69705,144.94219,1,2,11.2,2,1
"5449",866000,3,2,19,37,743,147,-37.71733,145.09622,1,3,16.1,2,2
"5450",800000,3,13,19,9,544,332,-37.61079,144.90823,1,5,20.4,3,2
"5451",735000,3,24,19,67,626,122,-37.71425,144.95013,1,3,11.2,1,1
"5452",595000,3,24,19,12,201,111,-37.71147,144.93927,2,2,11.2,2,1
"5453",771000,6,3,19,25,0,99,-37.94083,145.03682,2,2,13.8,1,1
"5454",400000,5,7,19,19,301,98,-38.0457,145.27395,1,3,33.3,1,1
"5455",455000,6,4,19,57,0,49,-37.81823,145.03972,3,1,5.3,1,1
"5456",615888,6,4,19,47,915,73,-37.81835,145.05895,3,2,6.2,1,1
"5457",1820000,6,3,19,11,680,680,-37.94882,145.03111,1,4,16,2,2
"5458",1475000,6,22,19,97,548,157,-37.90403,145.08118,1,5,12.3,2,3
"5459",2100000,1,2,19,57,740,222,-37.76086,145.05177,1,5,7.8,3,2
"5460",1320000,1,2,19,97,620,114,-37.76091,145.04437,1,2,7.8,1,0
"5461",575500,3,13,19,57,662,98,-37.68988,144.91113,1,2,14,1,1
"5462",635000,7,5,19,42,531,138,-37.71368,144.82082,1,4,14.5,2,2
"5463",620000,7,5,19,32,650,100,-37.71575,144.80598,1,3,15.5,1,4
"5464",1005000,7,23,19,47,596,176,-37.7305,144.86863,1,5,11.7,3,2
"5465",700000,7,5,19,47,590,130,-37.7219,144.85239,1,3,10.4,1,1
"5466",390000,3,20,19,17,0,60,-37.79023,144.92335,3,1,3.4,1,1
"5467",1410000,6,4,19,87,404,113,-37.79893,145.04266,1,3,5.4,1,1
"5468",710500,3,29,19,42,655,120,-37.67414,145.0205,1,3,16.3,2,1
"5469",752000,3,29,19,67,604,102,-37.6708,145.01353,1,3,16.3,1,2
"5470",622000,3,29,19,47,575,113,-37.67146,145.03232,1,3,16.3,1,2
"5471",650000,7,18,19,1,159,128,-37.78502,144.86733,2,3,6.4,2,2
"5472",435000,7,18,19,0,0,96,-37.77813,144.87287,3,2,6.4,2,1
"5473",1340000,7,18,19,97,697,155,-37.78352,144.88981,1,4,4.3,1,3
"5474",450000,3,13,19,47,702,96,-37.66059,144.92006,1,3,17.4,1,1
"5475",440000,3,13,19,25,570,112,-37.64769,144.91359,1,3,17.4,1,2
"5476",550000,8,21,19,47,1241,194,-37.68686,144.58157,1,4,31.7,2,2
"5477",373500,8,21,19,37,586,118,-37.67831,144.57342,1,3,31.7,2,2
"5478",640000,5,14,19,45,128,72,-37.98346,145.06313,3,2,20,1,1
"5479",940000,5,14,19,28,331,157.9352,-37.97759,145.06482,2,3,20,1,2
"5480",705000,3,29,19,47,840,161,-37.67391,145.0618,1,3,17.9,2,2
"5481",790000,3,29,19,27,530,186,-37.65217,145.04863,1,4,17.9,2,2
"5482",704500,3,29,19,47,656,130,-37.6641,145.05123,1,5,17.9,3,2
"5483",550000,3,29,19,47,531,175,-37.65121,145.05404,1,4,17.9,2,1
"5484",598000,3,29,19,27,531,122,-37.65116,145.05439,1,5,17.9,3,1
"5485",592000,3,29,19,25,622,128,-37.66294,145.06301,1,3,17.9,1,1
"5486",602000,3,29,19,40,546,136,-37.65359,145.04276,1,3,17.9,1,1
"5487",735000,2,32,19,37,846,160,-37.81018,145.35396,1,4,28.8,2,2
"5488",1270000,7,23,19,92,478,152,-37.76421,144.90571,1,4,6.2,1,3
"5489",650000,2,32,19,41,1103,126.8,-37.78695,145.32513,1,3,26.5,2,2
"5490",1400000,5,14,19,10,530,313,-38.00429,145.10286,1,4,21.5,2,2
"5491",1627000,5,14,19,10,304,233,-38.00644,145.08478,2,3,21.5,2,2
"5492",1850000,1,22,19,57,717,153,-37.87754,145.12076,1,3,14.2,1,1
"5493",1820000,6,10,19,102,632,265,-37.89465,145.06984,1,4,10.1,2,1
"5494",785000,3,20,19,9,0,95,-37.80202,144.95104,3,2,1.8,2,1
"5495",676000,1,28,19,47,149,84,-37.8231,145.17911,3,2,15.4,1,1
"5496",1002000,1,28,19,57,598,143,-37.80827,145.17885,1,3,15.4,1,2
"5497",1175000,1,28,19,6,289,170,-37.82895,145.17678,2,4,15.4,3,2
"5498",875000,6,22,19,11,295,144,-37.90088,145.11692,1,3,12.3,2,2
"5499",774000,5,22,19,17,0,147,-37.91121,145.09598,3,4,15.5,2,2
"5500",327000,6,10,19,57,0,32,-37.89976,145.04215,3,1,11.4,1,1
"5501",1900000,6,10,19,97,700,210,-37.9075,145.05329,1,4,11.4,2,2
"5502",2185000,5,14,19,7,220,213,-38.00205,145.07853,1,4,21.5,2,3
"5503",1210000,3,24,19,5,330,226,-37.72623,144.94521,1,3,8.5,2,1
"5504",351000,3,8,19,67,168,63,-37.69828,145.02184,1,1,12,1,1
"5505",1725000,1,19,19,15,1016,310,-37.78372,145.25311,1,4,19.9,2,2
"5506",633000,1,19,19,12,123,95,-37.82223,145.22504,1,2,19.9,1,2
"5507",1090000,1,19,19,67,894,115,-37.8159,145.24688,1,4,21.3,1,2
"5508",936000,5,15,19,37,675,190,-37.91692,145.25896,1,4,23.5,2,2
"5509",860000,5,15,19,16,537,220,-37.92778,145.24796,1,3,23.5,2,2
"5510",850000,6,3,19,0,709,327,-37.95095,145.02096,1,4,15.2,3,2
"5511",800000,5,9,19,48,1151,207,-38.11336,145.15035,1,4,35.4,2,0
"5512",1720000,6,26,19,19,81,137,-37.83631,144.95536,1,3,1.9,2,2
"5513",690000,3,29,19,12,545,196,-37.64426,145.1,1,3,20.5,2,2
"5514",875000,3,29,19,13,613,332,-37.62648,145.07141,1,4,20.5,2,2
"5515",420000,3,29,19,6,155,101,-37.63478,145.08486,2,3,20.5,2,2
"5516",677500,3,29,19,12,609,195,-37.63454,145.06894,1,4,20.5,2,2
"5517",600000,6,27,19,45,876,62,-37.83766,144.98799,3,2,2.7,1,1
"5518",762500,6,27,19,14,17200,79,-37.83613,144.99661,3,2,2.7,1,1
"5519",1855500,6,20,19,137,176,216,-37.83986,144.98598,1,4,2.7,2,1
"5520",802000,7,12,19,117,174,100.6,-37.83162,144.88742,1,2,6.2,1,1
"5521",631000,7,5,19,47,559,158,-37.73593,144.8101,1,4,14,1,3
"5522",582000,7,5,19,57,674,94,-37.73704,144.79108,1,3,14,1,0
"5523",468000,6,26,19,17,0,55,-37.87094,144.9807,3,1,5,1,1
"5524",470000,6,26,19,8,548,44.4,-37.87312,144.97986,3,1,5,1,1
"5525",750000,7,23,19,47,288,94,-37.73415,144.91852,3,3,8.2,2,2
"5526",410000,7,13,19,31,587,164,-37.58231,144.69962,1,4,31.7,2,2
"5527",512500,7,13,19,57,581,139,-37.57355,144.70854,1,4,31.7,2,2
"5528",830500,7,5,19,67,508,111,-37.7807,144.83648,1,3,10.5,1,2
"5529",551000,7,5,19,43,613,105,-37.80046,144.82676,1,3,10.5,1,2
"5530",450000,7,5,19,47,283,104,-37.79703,144.81228,1,3,10.5,1,2
"5531",1635000,1,17,19,32,896,215,-37.76797,145.13799,1,4,15.5,3,2
"5532",1138000,1,17,19,47,706,184,-37.77185,145.12509,1,3,12.4,2,2
"5533",477000,1,15,19,57,518,102,-37.85971,145.31036,1,3,27,1,1
"5534",605000,3,29,19,42,533,114,-37.68579,144.98878,1,3,15.3,1,2
"5535",610000,3,29,19,47,544,131,-37.68336,145.0029,1,3,15.3,1,2
"5536",580000,3,29,19,42,538,140,-37.67751,144.98663,1,3,15.3,1,2
"5537",415000,3,8,19,47,0,39,-37.75443,145.00919,3,1,7,1,1
"5538",905000,3,8,19,57,225,100,-37.75642,144.98755,1,2,7,1,0
"5539",451000,7,30,19,7,347,134,-37.83963,144.71487,1,3,18.4,2,2
"5540",895000,7,13,19,18,700,267,-37.70598,144.87616,1,4,12.9,2,2
"5541",586000,7,13,19,42,0,158,-37.70695,144.88514,1,4,12.9,1,3
"5542",1055000,1,15,19,20,652,203,-37.87325,145.23244,1,4,14.7,2,2
"5543",529000,7,30,19,37,847,143,-37.88421,144.67869,1,3,14.7,2,2
"5544",484000,7,30,19,57,531,100,-37.88996,144.65526,1,3,14.7,1,0
"5545",670000,3,20,19,21,17,90,-37.8118,144.95259,3,2,3.1,1,1
"5546",510000,3,20,19,10,75,66,-37.80473,144.9435,3,2,3.1,1,1
"5547",410000,3,13,19,47,542,107,-37.66948,144.90385,1,3,16.5,1,2
"5548",410000,6,27,19,57,0,51,-37.85687,144.99748,3,1,4.6,1,1
"5549",478000,7,30,19,9,400,151.54,-37.87047,144.59864,1,4,27.2,2,2
"5550",1285000,7,18,19,117,284,124,-37.81335,144.89471,1,3,6.3,1,1
"5551",1635000,3,31,20,137,142,130,-37.80359,144.99538,1,3,3,1,0
"5552",1225000,7,12,20,47,697,132,-37.87256,144.8078,1,3,11,1,1
"5553",767000,7,12,20,12,305,132,-37.871,144.81153,3,3,11,2,1
"5554",810000,7,12,20,28,749,180.9,-37.88413,144.79033,1,4,15.5,2,2
"5555",821000,6,27,20,11,3093,75,-37.86165,145.02148,3,2,6.3,2,1
"5556",1520000,6,4,20,5,267,190,-37.87036,145.08471,2,4,10.2,3,2
"5557",2299500,6,4,20,77,634,230,-37.86516,145.07958,1,3,10.2,2,3
"5558",2360000,6,4,20,91,848,214,-37.81462,145.08776,1,4,7.9,3,2
"5559",1460000,6,4,20,62,433,185,-37.78368,145.09545,1,4,9.7,2,2
"5560",1280000,6,10,20,3,306,200,-37.92893,145.04581,2,4,11.4,3,2
"5561",1750000,6,10,20,4,429,262,-37.91582,145.048,2,4,11.4,3,2
"5562",1100000,1,28,20,60,492,124,-37.81169,145.15735,1,3,13.4,1,2
"5563",1250000,1,28,20,52,580,161,-37.8051,145.14351,1,4,13.4,2,2
"5564",830000,1,2,20,55,905,183,-37.7063,145.12215,1,3,16.1,1,2
"5565",4050000,6,3,20,6,508,465,-37.90904,144.99868,1,4,10.5,4,4
"5566",2210000,6,3,20,109,396,175,-37.88779,144.99933,1,4,10.5,2,1
"5567",1680000,6,3,20,97,605,181,-37.93063,145.01314,1,3,10.3,1,2
"5568",890000,6,3,20,47,275,106,-37.91106,145.02394,3,2,10.3,1,2
"5569",632000,3,13,20,57,697,100,-37.68557,144.93156,1,3,14,1,4
"5570",1310000,3,24,20,107,302,91,-37.76085,144.95834,1,3,5.2,1,1
"5571",1500000,3,24,20,20,444,256,-37.7628,144.94011,1,4,5.2,2,3
"5572",1751000,1,17,20,19,646,320,-37.77387,145.0889,1,4,10.8,3,4
"5573",685000,3,29,20,27,287,152,-37.69382,145.04831,2,4,12.1,2,1
"5574",725000,3,29,20,37,542,130,-37.68238,145.06432,1,4,12.1,1,2
"5575",505000,3,8,20,22,90,90,-37.70912,145.05181,2,2,12.1,1,2
"5576",1253000,3,29,20,17,760,366,-37.67935,145.05728,1,4,12.1,2,2
"5577",1390000,6,28,20,67,627,196,-37.85374,145.12459,1,4,10.4,2,1
"5578",2725000,6,4,20,11,650,275,-37.83057,145.08482,1,4,8.4,2,2
"5579",870000,7,21,20,5,463,307,-37.73531,144.74335,1,4,14.8,2,2
"5580",552500,5,9,20,29,779,147,-38.11471,145.18248,1,3,34.9,2,2
"5581",1925000,6,10,20,117,494,176,-37.87206,145.03512,1,4,7.8,2,2
"5582",995000,6,22,20,57,402,131,-37.88658,145.09297,1,4,11.7,2,1
"5583",1200000,6,3,20,57,679,190,-37.96098,145.04275,1,4,17.9,2,4
"5584",1241000,5,14,20,67,625,625,-37.92801,145.1057,1,4,17.5,2,2
"5585",1250000,5,22,20,57,711,96,-37.9255,145.11331,1,4,16.7,1,1
"5586",729500,5,22,20,47,270,218,-37.92624,145.1321,1,3,16.7,1,1
"5587",560000,3,31,20,42,0,60,-37.79627,144.99229,3,2,2,1,1
"5588",565000,3,13,20,5,482,207,-37.57416,144.91269,1,4,20.6,2,2
"5589",615000,3,13,20,16,756,222,-37.5729,144.93663,1,4,20.6,2,2
"5590",548000,3,13,20,7,400,171,-37.5951,144.9091,1,4,20.6,2,2
"5591",716000,3,13,20,22,1005,160,-37.60574,144.92548,1,3,20.6,2,6
"5592",730000,1,19,20,10,269,150,-37.78499,145.2647,1,3,23,2,2
"5593",766000,1,19,20,57,507,128,-37.76572,145.28915,1,3,23,2,2
"5594",1680000,6,4,20,22,254,172,-37.81007,145.06792,2,4,7.9,2,1
"5595",475000,7,5,20,27,358,106,-37.7145,144.77132,1,3,18,2,2
"5596",815000,4,25,20,37,790,135,-37.66529,145.15363,1,3,21.8,2,3
"5597",615000,7,21,20,37,850,254,-37.62856,144.71825,1,6,27.7,3,1
"5598",1328000,1,17,20,37,785,252,-37.78148,145.17818,1,5,16.1,3,3
"5599",1300000,3,20,20,16,997,92,-37.8161,144.98494,3,2,1.3,2,1
"5600",762000,1,25,20,37,573,180,-37.70477,145.16552,1,4,18,2,2
"5601",900000,1,25,20,37,812,129,-37.70577,145.1316,1,3,18,2,2
"5602",3175000,6,26,20,117,558,174,-37.88014,144.99347,1,4,7.2,2,3
"5603",520000,6,26,20,47,3256,74,-37.87594,144.98833,3,2,7.2,1,1
"5604",2165000,7,23,20,87,951,238,-37.74997,144.90752,1,4,7.5,2,3
"5605",2050000,7,23,20,87,663,419,-37.74351,144.92174,1,5,7.5,3,3
"5606",1500000,7,23,20,77,465,148,-37.75178,144.89876,1,4,7.5,2,2
"5607",545000,3,31,20,6,1730,60,-37.79636,144.98394,3,1,2.1,1,1
"5608",1705000,3,31,20,117,139,116,-37.79068,144.97824,1,3,3.6,1,1
"5609",1220000,3,23,20,117,293,104,-37.78446,144.92797,1,3,3.4,1,1
"5610",455000,7,18,20,2,0,62,-37.79975,144.88368,3,2,5.1,1,1
"5611",575000,7,18,20,17,88,94.5,-37.78872,144.88891,2,2,5.1,2,1
"5612",775000,4,16,20,29,1290,231,-37.48381,144.60052,1,3,45.9,2,4
"5613",629000,7,13,20,37,552,136,-37.68641,144.89826,1,3,12.9,1,2
"5614",3400000,6,4,20,67,720,392,-37.85875,145.07978,1,5,7.3,3,2
"5615",320000,6,27,20,57,0,49,-37.85852,145.04547,3,1,7.3,1,0
"5616",2165000,6,4,20,1,409,255,-37.852,145.07321,1,4,7.3,3,2
"5617",851000,6,4,20,57,100,87,-37.85258,145.08589,3,2,7.3,1,1
"5618",1311000,1,22,20,45,853,28,-37.88984,145.18016,1,3,16.7,2,1
"5619",565000,3,24,20,22,193,105,-37.70612,144.9144,3,2,11.2,1,2
"5620",770000,3,24,20,57,604,132,-37.70855,144.90441,1,3,11.2,1,2
"5621",714000,3,25,20,24,594,95,-37.69039,145.09753,1,3,16.1,1,1
"5622",815000,3,2,20,37,609,168,-37.71636,145.09792,1,3,16.1,2,2
"5623",1345000,6,3,20,67,587,131,-37.94087,145.03366,1,3,13.8,1,1
"5624",420000,6,4,20,13,0,47,-37.82334,145.04015,3,1,5.3,1,1
"5625",1857000,6,4,20,127,230,116.65,-37.81813,145.02295,1,2,5.3,1,1
"5626",1425000,6,4,20,87,333,108,-37.82737,145.02971,1,3,5.3,1,1
"5627",1910000,6,4,20,27,242,165,-37.82834,145.03937,1,3,5.3,2,2
"5628",1485000,6,4,20,42,0,139,-37.82452,145.02204,1,3,5.3,2,2
"5629",505000,6,4,20,57,0,52,-37.82742,145.05324,3,1,6.2,1,1
"5630",912000,1,19,20,52,471,144,-37.82996,145.24311,1,3,21.3,2,2
"5631",450000,1,2,20,19,2020,68,-37.75692,145.06426,3,2,8.9,1,0
"5632",1645000,1,2,20,87,596,120,-37.75008,145.05051,1,4,8.8,2,4
"5633",580000,7,21,20,15,600,174,-37.6844,144.75595,1,4,18,2,2
"5634",1570000,6,22,20,117,455,170,-37.9016,145.08294,1,4,12.3,2,1
"5635",790000,4,25,20,32,1034,225,-37.63826,145.1991,1,5,26.1,2,2
"5636",550000,3,13,20,67,704,94,-37.6845,144.90761,1,3,14,1,2
"5637",1225000,3,20,20,77,223,122,-37.79496,144.92659,1,3,3.4,2,2
"5638",1510000,6,4,20,57,446,115,-37.79855,145.04493,1,3,5.4,1,2
"5639",1007000,6,4,20,40,0,114,-37.80495,145.04949,2,3,5.4,2,1
"5640",860000,6,4,20,67,0,108,-37.80593,145.05121,3,2,5.4,2,1
"5641",570000,7,18,20,47,118,86,-37.80857,144.87682,3,3,6.4,1,1
"5642",900000,7,18,20,81,275,11,-37.81167,144.88346,1,3,6.4,1,1
"5643",345000,4,21,20,17,651,150,-37.67028,144.59455,1,4,31.7,1,0
"5644",642500,7,18,20,2,126,95,-37.78458,144.88106,2,2,6.4,2,1
"5645",798000,7,18,20,7,159,152,-37.78974,144.88143,1,3,6.4,2,2
"5646",710000,7,18,20,6,186,134.6,-37.78559,144.86483,2,3,6.4,2,2
"5647",4050000,6,27,20,102,787,282,-37.86044,145.0335,1,4,5.9,3,2
"5648",1650000,6,27,20,137,354,117,-37.85189,145.03335,1,3,5.9,1,2
"5649",2020000,6,27,20,10,400,216,-37.85183,145.03863,1,3,5.9,2,2
"5650",2500000,6,27,20,92,1011,206,-37.8652,145.05248,1,3,8.4,3,3
"5651",2500000,6,27,20,67,1128,110,-37.87923,145.08955,1,3,8.4,1,2
"5652",1200000,7,18,20,20,352,204,-37.77413,144.87533,1,3,4.3,2,2
"5653",940000,7,18,20,5,366,183.84,-37.7816,144.88999,2,3,4.3,2,2
"5654",1200000,6,10,20,77,397,96,-37.90978,145.02937,1,2,11.4,1,2
"5655",600000,4,21,20,12,935,210,-37.68503,144.54237,1,4,31.7,2,2
"5656",2025000,5,14,20,7,408,274,-37.98707,145.0609,1,4,20,2,2
"5657",630000,3,29,20,5,475,220,-37.606,145.08785,1,4,25.9,2,2
"5658",1225000,7,23,20,97,674,141,-37.76389,144.9185,1,3,6.2,2,2
"5659",1800000,5,14,20,67,656,303,-38.00119,145.08589,1,4,21.5,2,2
"5660",900000,1,22,20,17,344,3,-37.85991,145.14523,2,3,14.2,2,2
"5661",2558000,1,22,20,2,667,431,-37.88007,145.12328,1,5,14.2,5,2
"5662",730000,7,12,20,12,200,126.7,-37.85134,144.88636,2,3,6.2,2,2
"5663",1230000,7,23,20,1,324,207,-37.7431,144.88722,1,3,10.4,2,1
"5664",601000,5,22,20,37,0,62,-37.91061,145.0862,3,2,15.5,1,1
"5665",370000,6,10,20,8,2029,54,-37.90143,145.04184,3,1,11.4,1,1
"5666",900000,3,24,20,3,0,149,-37.72882,144.93301,2,3,8.5,2,1
"5667",257500,3,24,20,47,0,35,-37.7237,144.92232,3,1,8.5,1,1
"5668",257500,3,24,20,47,995,35,-37.7237,144.92232,3,1,8.5,1,1
"5669",1114000,3,24,20,0,256,190,-37.72034,144.93788,1,3,8.5,2,2
"5670",520000,7,30,20,3,312,185,-37.89273,144.72559,1,3,14.7,2,2
"5671",760000,6,26,20,4,0,77,-37.84158,144.93809,3,2,3.5,2,1
"5672",2635000,6,27,20,107,401,154,-37.85565,145.00839,1,4,4.6,2,2
"5673",1250000,6,27,20,107,192,100,-37.85562,145.00571,1,2,4.6,1,0
"5674",400000,6,27,20,57,0,50,-37.85126,145.00832,3,1,4.6,1,2
"5675",4200000,6,27,20,87,787,275,-37.85768,145.00254,1,4,4.6,2,2
"5676",626000,6,27,20,17,0,78,-37.85059,144.99188,3,2,4.6,1,2
"5677",1148000,3,8,20,77,552,140,-37.72879,144.98538,1,4,8.4,1,2
"5678",935000,3,8,20,57,529,99,-37.72017,144.99873,1,3,12,1,2
"5679",510000,3,8,20,67,292,119,-37.71331,144.9871,1,3,12,2,2
"5680",755000,3,8,20,22,479,157,-37.70952,145.033,1,4,12,2,2
"5681",1200000,3,8,20,77,499,260,-37.72614,144.99892,1,4,12,2,2
"5682",800000,1,19,20,12,461,133,-37.82536,145.22228,1,3,19.9,2,1
"5683",1170000,1,2,20,42,694,210,-37.73968,145.07973,1,5,8.9,3,3
"5684",870000,1,15,20,36,590,151,-37.89628,145.22294,1,3,22.2,2,2
"5685",1800000,6,26,20,117,153,93,-37.83591,144.94963,1,4,1.9,3,1
"5686",485000,3,29,20,9,196,163,-37.63873,145.07805,1,4,20.5,2,2
"5687",1350000,6,20,20,87,0,109,-37.82863,144.98514,3,2,2.7,2,1
"5688",410000,6,27,20,57,0,50,-37.8446,145.00018,3,1,2.7,1,1
"5689",701000,6,26,20,67,0,107,-37.86257,144.99161,3,2,5,1,0
"5690",1600000,6,26,20,107,613,160,-37.86667,144.98324,1,4,5,2,3
"5691",2000000,7,23,20,18,608,355,-37.73681,144.90587,1,7,8.2,3,4
"5692",1610000,7,23,20,62,861,274,-37.73154,144.92243,1,4,8.2,3,2
"5693",700000,7,5,20,67,485,130,-37.78703,144.84569,1,3,10.5,2,1
"5694",615000,7,5,20,77,418,94,-37.79595,144.83206,1,2,10.5,1,0
"5695",2400000,6,28,20,1,593,309,-37.83199,145.10877,1,5,10.2,3,2
"5696",505000,7,30,20,7,498,167,-37.84267,144.65407,1,4,18.4,2,2
"5697",560000,7,30,20,8,452,159,-37.83851,144.6887,1,4,18.4,2,2
"5698",1205000,1,17,20,37,646,167,-37.75807,145.13478,1,4,15.5,2,2
"5699",1750000,1,17,20,27,787,334,-37.76873,145.15894,1,5,15.5,3,2
"5700",1410000,1,17,20,42,648,250,-37.77033,145.1214,1,5,12.4,2,2
"5701",670000,3,29,20,37,541,121,-37.67231,145.00556,1,3,15.3,2,2
"5702",1860000,6,27,20,87,0,176,-37.8404,145.01425,3,3,4.1,2,2
"5703",1350000,6,27,20,77,187,133,-37.84297,145.01819,3,3,4.1,2,1
"5704",980000,1,28,20,39,539,192,-37.83459,145.21264,1,4,17.2,2,0
"5705",455000,7,30,20,34,534,101,-37.88496,144.66332,1,4,14.7,1,4
"5706",455000,7,30,20,37,610,125,-37.88632,144.67582,1,3,14.7,1,1
"5707",1276000,7,18,20,72,323,130,-37.79429,144.87412,1,4,6.4,2,1
"5708",1157000,5,22,20,46,752,162,-37.91212,145.1793,1,4,16.7,2,2
"5709",1100000,5,22,20,47,672,237,-37.91299,145.1767,1,5,16.7,2,2
"5710",500000,7,30,20,12,512,179,-37.87959,144.60977,1,4,27.2,2,1
"5711",1142000,7,18,20,5,234,176,-37.81961,144.88132,1,4,6.3,3,2
"5712",780000,7,18,20,4,178,84,-37.81481,144.88013,1,2,6.3,1,1
"5713",935000,7,12,19,32,629,180,-37.86027,144.82073,1,4,11,2,2
"5714",815000,7,12,19,3,159,130,-37.86472,144.82929,2,3,11,2,2
"5715",451500,7,12,19,52,180,88,-37.83648,144.86296,3,3,9.4,1,1
"5716",825000,7,23,19,12,2905,164,-37.78258,144.91694,3,3,4.3,2,2
"5717",425500,7,23,19,57,1727,82,-37.77341,144.9013,3,2,4.3,1,1
"5718",1306000,7,23,19,117,199,126,-37.77561,144.91695,1,3,4.3,1,0
"5719",1420000,6,22,19,52,726,130,-37.86173,145.11074,1,3,10.2,1,1
"5720",805000,5,14,19,11,0,164,-38.02768,145.10187,2,3,21.5,2,2
"5721",934000,7,23,19,42,581,163,-37.76421,144.85594,1,4,9.5,2,1
"5722",2330000,6,4,19,47,656,210,-37.8079,145.09162,1,3,7.9,2,4
"5723",762000,1,19,19,37,792,148,-37.82809,145.29287,1,3,23.2,2,2
"5724",1070000,1,28,19,67,448,96,-37.82956,145.13868,1,3,13.4,1,2
"5725",706000,1,28,19,77,305,305,-37.80906,145.15787,3,2,13.4,1,1
"5726",785000,1,15,19,37,723,138,-37.85284,145.26942,1,3,25,2,2
"5727",950000,1,15,19,47,2033,255,-37.86669,145.29959,1,4,25,2,4
"5728",2800000,6,3,19,117,498,226,-37.90396,144.99126,1,4,10.5,3,2
"5729",290000,6,3,19,57,0,35,-37.9041,144.9993,3,1,10.5,1,1
"5730",570500,3,13,19,52,640,92,-37.68187,144.92421,1,3,14,1,1
"5731",631000,3,13,19,57,696,158,-37.68584,144.9315,1,4,14,2,2
"5732",372100,7,12,19,17,0,66,-37.82212,144.84477,3,2,6.4,1,1
"5733",1350000,3,24,19,97,372,184,-37.76166,144.95065,1,4,5.2,2,1
"5734",702500,3,24,19,4,65,78,-37.76812,144.97414,2,2,4,2,1
"5735",275000,3,24,19,47,1388,36,-37.7684,144.94214,3,1,5.2,1,1
"5736",835000,3,24,19,67,207,77,-37.76221,144.94055,1,2,5.2,1,1
"5737",710000,3,2,19,49,540,142,-37.70636,145.05462,1,3,12.1,1,1
"5738",1840000,6,10,19,97,483,171,-37.89204,145.06086,1,3,10.1,2,1
"5739",430000,6,10,19,57,2048,68,-37.88642,145.05979,3,2,10.1,1,1
"5740",495000,5,14,19,37,198,94,-38.0796,145.13272,2,2,31.2,1,1
"5741",403500,5,9,19,8,339,101,-38.09665,145.17646,1,2,34.9,2,3
"5742",361000,6,10,19,42,60,53,-37.87972,145.03351,3,1,7.8,1,1
"5743",960000,6,22,19,17,382,151,-37.88304,145.0969,3,3,11.7,2,2
"5744",900000,3,24,19,97,227,102,-37.75296,144.95967,1,3,6.7,1,0
"5745",365000,3,31,19,57,0,46,-37.79597,144.99108,3,1,2,1,0
"5746",310000,3,13,19,4,38,114,-37.57467,144.92229,2,2,20.6,1,1
"5747",662000,1,19,19,67,396,120,-37.79486,145.28674,1,3,23,1,1
"5748",560000,7,5,19,22,543,153,-37.7143,144.77096,1,3,18,2,2
"5749",802000,5,14,19,19,251,185,-37.98146,145.11715,2,3,22.2,2,2
"5750",800000,5,14,19,37,801,150,-37.98596,145.13187,1,3,22.2,2,4
